经营本部,地区,城市代码,省,市,县区,乡/镇/街道,收送情况
中南,福州区,598,福建省,三明市,沙县,青州镇,全境
中南,福州区,598,福建省,三明市,沙县,夏茂镇,自寄自取
中南,福州区,598,福建省,三明市,沙县,高砂镇,自寄自取
中南,福州区,598,福建省,三明市,沙县,高桥镇,自寄自取
中南,福州区,598,福建省,三明市,沙县,富口镇,全境
中南,福州区,598,福建省,三明市,沙县,大洛镇,全境
中南,福州区,598,福建省,三明市,沙县,南霞乡,全境
中南,福州区,598,福建省,三明市,沙县,南阳乡,全境
中南,福州区,598,福建省,三明市,沙县,郑湖乡,全境
中南,福州区,598,福建省,三明市,沙县,湖源乡,全境
中南,福州区,598,福建省,三明市,将乐县,,非全境
中南,福州区,598,福建省,三明市,将乐县,古镛镇,全境
中南,福州区,598,福建省,三明市,将乐县,万安镇,自寄自取
中南,福州区,598,福建省,三明市,将乐县,高唐镇,自寄自取
中南,福州区,598,福建省,三明市,将乐县,白莲镇,自寄自取
中南,福州区,598,福建省,三明市,将乐县,黄潭镇,全境
中南,福州区,598,福建省,三明市,将乐县,水南镇,全境
中南,福州区,598,福建省,三明市,将乐县,光明乡,未开通
中南,福州区,598,福建省,三明市,将乐县,漠源乡,未开通
中南,福州区,598,福建省,三明市,将乐县,南口乡,自寄自取
中南,福州区,598,福建省,三明市,将乐县,万全乡,未开通
中南,福州区,598,福建省,三明市,将乐县,安仁乡,未开通
中南,福州区,598,福建省,三明市,将乐县,大源乡,未开通
中南,福州区,598,福建省,三明市,将乐县,余坊乡,未开通
中南,福州区,598,福建省,三明市,泰宁县,,非全境
中南,福州区,598,福建省,三明市,泰宁县,杉城镇,全境
中南,福州区,598,福建省,三明市,泰宁县,朱口镇,全境
中南,福州区,598,福建省,三明市,泰宁县,新桥乡,未开通
中南,福州区,598,福建省,三明市,泰宁县,上青乡,未开通
中南,福州区,598,福建省,三明市,泰宁县,大田乡,未开通
中南,福州区,598,福建省,三明市,泰宁县,梅口乡,未开通
中南,福州区,598,福建省,三明市,泰宁县,下渠乡,未开通
中南,福州区,598,福建省,三明市,泰宁县,开善乡,未开通
中南,福州区,598,福建省,三明市,泰宁县,大龙乡,未开通
中南,福州区,598,福建省,三明市,建宁县,,非全境
中南,福州区,598,福建省,三明市,建宁县,濉城镇,全境
中南,福州区,598,福建省,三明市,建宁县,里心镇,自寄自取
中南,福州区,598,福建省,三明市,建宁县,溪口镇,未开通
中南,福州区,598,福建省,三明市,建宁县,均口镇,自寄自取
中南,福州区,598,福建省,三明市,建宁县,伊家乡,未开通
中南,福州区,598,福建省,三明市,建宁县,黄坊乡,未开通
中南,福州区,598,福建省,三明市,建宁县,溪源乡,未开通
中南,福州区,598,福建省,三明市,建宁县,客坊乡,未开通
中南,福州区,598,福建省,三明市,建宁县,黄埠乡,未开通
中南,福州区,598,福建省,三明市,永安市,,全境
中南,福州区,598,福建省,三明市,永安市,燕东街道,全境
中南,福州区,598,福建省,三明市,永安市,燕西街道,全境
中南,福州区,598,福建省,三明市,永安市,燕南街道,全境
中南,福州区,598,福建省,三明市,永安市,燕北街道,全境
中南,福州区,598,福建省,三明市,永安市,西洋镇,自寄自取
中南,福州区,598,福建省,三明市,永安市,贡川镇,全境
中南,福州区,598,福建省,三明市,永安市,安砂镇,自寄自取
中南,福州区,598,福建省,三明市,永安市,小陶镇,自寄自取
中南,福州区,598,福建省,三明市,永安市,大湖镇,自寄自取
中南,福州区,598,福建省,三明市,永安市,曹远镇,全境
中南,福州区,598,福建省,三明市,永安市,洪田镇,自寄自取
中南,福州区,598,福建省,三明市,永安市,槐南乡,自寄自取
中南,福州区,598,福建省,三明市,永安市,上坪乡,自寄自取
中南,福州区,598,福建省,三明市,永安市,罗坊乡,自寄自取
中南,福州区,598,福建省,三明市,永安市,青水畲族乡,自寄自取
中南,福州区,599,福建省,南平市,,,非全境
中南,福州区,599,福建省,南平市,延平区,,全境
中南,福州区,599,福建省,南平市,延平区,梅山街道,全境
中南,福州区,599,福建省,南平市,延平区,黄墩街道,全境
中南,福州区,599,福建省,南平市,延平区,紫云街道,全境
中南,福州区,599,福建省,南平市,延平区,四鹤街道,全境
中南,福州区,599,福建省,南平市,延平区,水南街道,全境
中南,福州区,599,福建省,南平市,延平区,水东街道,全境
中南,福州区,599,福建省,南平市,延平区,来舟镇,自寄自取
中南,福州区,599,福建省,南平市,延平区,樟湖镇,自寄自取
中南,福州区,599,福建省,南平市,延平区,夏道镇,自寄自取
中南,福州区,599,福建省,南平市,延平区,西芹镇,全境
中南,福州区,599,福建省,南平市,延平区,峡阳镇,自寄自取
中南,福州区,599,福建省,南平市,延平区,南山镇,全境
中南,福州区,599,福建省,南平市,延平区,大横镇,自寄自取
中南,福州区,599,福建省,南平市,延平区,王台镇,自寄自取
中南,福州区,599,福建省,南平市,延平区,太平镇,全境
中南,福州区,599,福建省,南平市,延平区,塔前镇,全境
中南,福州区,599,福建省,南平市,延平区,茫荡镇,全境
中南,福州区,599,福建省,南平市,延平区,洋后镇,全境
中南,福州区,599,福建省,南平市,延平区,炉下镇,自寄自取
中南,福州区,599,福建省,南平市,延平区,巨口乡,全境
中南,福州区,599,福建省,南平市,延平区,赤门乡,全境
中南,福州区,599,福建省,南平市,顺昌县,,全境
中南,福州区,599,福建省,南平市,顺昌县,双溪街道,全境
中南,福州区,599,福建省,南平市,顺昌县,建西镇,全境
中南,福州区,599,福建省,南平市,顺昌县,洋口镇,全境
中南,福州区,599,福建省,南平市,顺昌县,元坑镇,全境
中南,福州区,599,福建省,南平市,顺昌县,埔上镇,自寄自取
中南,福州区,599,福建省,南平市,顺昌县,大历镇,全境
中南,福州区,599,福建省,南平市,顺昌县,大干镇,自寄自取
中南,福州区,599,福建省,南平市,顺昌县,仁寿镇,全境
中南,福州区,599,福建省,南平市,顺昌县,洋墩乡,全境
中南,福州区,599,福建省,南平市,顺昌县,郑坊乡,全境
中南,福州区,599,福建省,南平市,顺昌县,岚下乡,全境
中南,福州区,599,福建省,南平市,顺昌县,高阳乡,全境
中南,福州区,599,福建省,南平市,浦城县,,非全境
中南,福州区,599,福建省,南平市,浦城县,南浦街道,全境
中南,福州区,599,福建省,南平市,浦城县,河滨街道,全境
中南,福州区,599,福建省,南平市,浦城县,富岭镇,全境
中南,福州区,599,福建省,南平市,浦城县,石陂镇,全境
中南,福州区,599,福建省,南平市,浦城县,临江镇,全境
中南,福州区,599,福建省,南平市,浦城县,仙阳镇,全境
中南,福州区,599,福建省,南平市,浦城县,水北街镇,未开通
中南,福州区,599,福建省,南平市,浦城县,永兴镇,未开通
中南,福州区,599,福建省,南平市,浦城县,忠信镇,全境
中南,福州区,599,福建省,南平市,浦城县,莲塘镇,全境
中南,福州区,599,福建省,南平市,浦城县,九牧镇,未开通
中南,福州区,599,福建省,南平市,浦城县,古楼乡,未开通
中南,福州区,599,福建省,南平市,浦城县,万安乡,全境
中南,福州区,599,福建省,南平市,浦城县,山下乡,未开通
中南,福州区,599,福建省,南平市,浦城县,枫溪乡,未开通
中南,福州区,599,福建省,南平市,浦城县,濠村乡,未开通
中南,福州区,599,福建省,南平市,浦城县,管厝乡,未开通
中南,福州区,599,福建省,南平市,浦城县,盘亭乡,未开通
中南,福州区,599,福建省,南平市,浦城县,官路乡,未开通
中南,福州区,599,福建省,南平市,光泽县,,全境
中南,福州区,599,福建省,南平市,光泽县,杭川镇,全境
中南,福州区,599,福建省,南平市,光泽县,寨里镇,全境
中南,福州区,599,福建省,南平市,光泽县,止马镇,全境
中南,福州区,599,福建省,南平市,光泽县,鸾凤乡,全境
中南,福州区,599,福建省,南平市,光泽县,崇仁乡,全境
中南,福州区,599,福建省,南平市,光泽县,李坊乡,全境
中南,福州区,599,福建省,南平市,光泽县,华桥乡,全境
中南,福州区,599,福建省,南平市,光泽县,司前乡,全境
中南,福州区,599,福建省,南平市,松溪县,,全境
中南,福州区,599,福建省,南平市,松溪县,松源街道,全境
中南,福州区,599,福建省,南平市,松溪县,郑墩镇,自寄自取
中南,福州区,599,福建省,南平市,松溪县,渭田镇,全境
中南,福州区,599,福建省,南平市,松溪县,河东乡,全境
中南,福州区,599,福建省,南平市,松溪县,茶平乡,自寄自取
中南,福州区,599,福建省,南平市,松溪县,旧县乡,自寄自取
中南,福州区,599,福建省,南平市,松溪县,溪东乡,全境
中南,福州区,599,福建省,南平市,松溪县,花桥乡,全境
中南,福州区,599,福建省,南平市,松溪县,祖墩乡,全境
中南,福州区,599,福建省,南平市,政和县,,全境
中南,福州区,599,福建省,南平市,政和县,熊山街道,全境
中南,福州区,599,福建省,南平市,政和县,东平镇,自寄自取
中南,福州区,599,福建省,南平市,政和县,石屯镇,全境
中南,福州区,599,福建省,南平市,政和县,铁山镇,全境
中南,福州区,599,福建省,南平市,政和县,镇前镇,全境
中南,福州区,599,福建省,南平市,政和县,星溪乡,全境
中南,福州区,599,福建省,南平市,政和县,外屯乡,全境
中南,福州区,599,福建省,南平市,政和县,杨源乡,全境
中南,福州区,599,福建省,南平市,政和县,澄源乡,全境
中南,福州区,599,福建省,南平市,政和县,岭腰乡,全境
中南,福州区,599,福建省,南平市,邵武市,,全境
中南,福州区,599,福建省,南平市,邵武市,昭阳街道,全境
中南,福州区,599,福建省,南平市,邵武市,通泰街道,全境
中南,福州区,599,福建省,南平市,邵武市,水北街道,全境
中南,福州区,599,福建省,南平市,邵武市,晒口街道,全境
中南,福州区,599,福建省,南平市,邵武市,城郊镇,全境
中南,福州区,599,福建省,南平市,邵武市,水北镇,全境
中南,福州区,599,福建省,南平市,邵武市,下沙镇,全境
中南,福州区,599,福建省,南平市,邵武市,卫闽镇,全境
中南,福州区,599,福建省,南平市,邵武市,沿山镇,全境
中南,福州区,599,福建省,南平市,邵武市,拿口镇,全境
中南,福州区,599,福建省,南平市,邵武市,洪墩镇,全境
中南,福州区,599,福建省,南平市,邵武市,大埠岗镇,全境
中南,福州区,599,福建省,南平市,邵武市,和平镇,全境
中南,福州区,599,福建省,南平市,邵武市,肖家坊镇,全境
中南,福州区,599,福建省,南平市,邵武市,大竹镇,全境
中南,福州区,599,福建省,南平市,邵武市,吴家塘镇,全境
中南,福州区,599,福建省,南平市,邵武市,桂林乡,全境
中南,福州区,599,福建省,南平市,邵武市,张厝乡,全境
中南,福州区,599,福建省,南平市,邵武市,金坑乡,全境
中南,福州区,599,福建省,南平市,武夷山市,,全境
中南,福州区,599,福建省,南平市,武夷山市,崇安街道,全境
中南,福州区,599,福建省,南平市,武夷山市,新丰街道,全境
中南,福州区,599,福建省,南平市,武夷山市,武夷街道,全境
中南,福州区,599,福建省,南平市,武夷山市,星村镇,全境
中南,福州区,599,福建省,南平市,武夷山市,兴田镇,全境
中南,福州区,599,福建省,南平市,武夷山市,五夫镇,全境
中南,福州区,599,福建省,南平市,武夷山市,上梅乡,全境
中南,福州区,599,福建省,南平市,武夷山市,吴屯乡,全境
中南,福州区,599,福建省,南平市,武夷山市,岚谷乡,全境
中南,福州区,599,福建省,南平市,武夷山市,洋庄乡,全境
中南,福州区,599,福建省,南平市,建瓯市,,非全境
中南,福州区,599,福建省,南平市,建瓯市,建安街道,全境
中南,福州区,599,福建省,南平市,建瓯市,通济街道,全境
中南,福州区,599,福建省,南平市,建瓯市,瓯宁街道,全境
中南,福州区,599,福建省,南平市,建瓯市,芝山街道,全境
中南,福州区,599,福建省,南平市,建瓯市,徐墩镇,全境
中南,福州区,599,福建省,南平市,建瓯市,吉阳镇,未开通
中南,福州区,599,福建省,南平市,建瓯市,房道镇,未开通
中南,福州区,599,福建省,南平市,建瓯市,南雅镇,未开通
中南,福州区,599,福建省,南平市,建瓯市,迪口镇,未开通
中南,福州区,599,福建省,南平市,建瓯市,小桥镇,全境
中南,福州区,599,福建省,南平市,建瓯市,玉山镇,全境
中南,福州区,599,福建省,南平市,建瓯市,东游镇,全境
中南,福州区,599,福建省,南平市,建瓯市,东峰镇,全境
中南,福州区,599,福建省,南平市,建瓯市,小松镇,未开通
中南,福州区,599,福建省,南平市,建瓯市,顺阳乡,全境
中南,福州区,599,福建省,南平市,建瓯市,水源乡,全境
中南,福州区,599,福建省,南平市,建瓯市,川石乡,全境
中南,福州区,599,福建省,南平市,建瓯市,龙村乡,未开通
中南,福州区,599,福建省,南平市,建阳市,,全境
中南,福州区,599,福建省,南平市,建阳市,潭城街道,全境
中南,福州区,599,福建省,南平市,建阳市,童游街道,全境
中南,福州区,599,福建省,南平市,建阳市,将口镇,全境
中南,福州区,599,福建省,南平市,建阳市,徐市镇,全境
中南,福州区,599,福建省,南平市,建阳市,莒口镇,全境
中南,福州区,599,福建省,南平市,建阳市,麻沙镇,全境
中南,福州区,599,福建省,南平市,建阳市,黄坑镇,全境
中南,福州区,599,福建省,南平市,建阳市,水吉镇,全境
中南,福州区,599,福建省,南平市,建阳市,漳墩镇,全境
中南,福州区,599,福建省,南平市,建阳市,小湖镇,全境
